"Incident_ID","Incident_Date","Incident_Time","State_Name","City_or_County","Business_or_Location_Name","Address","Latitude","Longitude","Victims_Killed","Victims_Injured","Suspects_Killed","Suspects_Injured","Suspects_Arrested","Incident_Characteristics","Year","Month","Day"
1359455,2019-03-31,"3:02 AM","Illinois","Chicago","","500 block of N Hamlin Ave",41.8901,-87.7214,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",31
1357591,2019-03-28,"3:56 PM","Maryland","Baltimore","","6200 block of Boston St",39.278,-76.5416,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",28
1355275,2019-03-25,"5:00 PM","Nevada","North Las Vegas","","2400 block of W San Miguel St",36.2359,-115.176,0,5,0,0,2,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",25
1354049,2019-03-24,"2:38 AM","Arizona","Phoenix","","2202 W McDowell Rd",33.4662,-112.107,0,7,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","3",24
1353714,2019-03-23,"8:40 PM","California","San Francisco","Fillmore Heritage Center","1300 Fillmore St",37.7818,-122.432,0,5,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Defensive Use
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Gang involvement
Possession of gun by felon or prohibited person","2019","3",23
1350494,2019-03-19,"3:30 AM","Arizona","Phoenix","","8526 N 27th Ave",33.5614,-112.117,2,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party
Criminal act with stolen gun
Gun(s) stolen from owner","2019","3",19
1348844,2019-03-17,"12:00 AM","Georgia","Augusta","","900 block of Broad St",33.4759,-81.9675,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",17
1349256,2019-03-17,"2:00 AM","Georgia","Rochelle","","Dennis St",31.9528,-83.4683,1,3,0,0,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",17
1348793,2019-03-17,"1:44 AM","Nevada","Las Vegas","El Cortez Hotel and Casino","600 E Fremont St",36.1691,-115.139,0,4,0,0,3,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Gang involvement","2019","3",17
1347974,2019-03-16,"4:00 AM","New Jersey","Camden","","619 Ferry Ave",39.9217,-75.1173,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
House party / Block Party / Park Party","2019","3",16
1348291,2019-03-15,"9:21 PM","Alabama","Mobile","","515 Dauphin Island Pkwy",30.672,-88.0868,2,3,0,1,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",15
1347894,2019-03-14,"11:00 PM","Montana","Missoula","Stonecreek Lodge","5145 Airway Blvd",46.9214,-114.072,1,3,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Police Targeted
Spree Shooting (multiple victims, multiple locations)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2019","3",14
1344488,2019-03-11,"7:45 PM","New Jersey","Paterson","Estrella Bar & Liquor","291 12th Ave",40.9206,-74.152,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",11
1343330,2019-03-10,"2:00 PM","Louisiana","Shreveport","","2700 block of San Jacinto Ave",32.4867,-93.7931,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","3",10
1343274,2019-03-10,"4:46 AM","Colorado","Denver","","15th St and Market St",39.7489,-104.999,1,4,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Bar/club incident - in or around establishment","2019","3",10
1338860,2019-03-03,"12:33 AM","California","Oakland","Halftime Sports Bar","316 14th St",37.8033,-122.268,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2019","3",3
1338765,2019-03-03,"3:43 AM","Illinois","Chicago","","2900 block of E 79th St",41.752,-87.5538,0,6,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2019","3",3
1338790,2019-03-02,"9:00 PM","Arkansas","Pine Bluff","","723 East 25th Ave",34.2049,-91.9939,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","3",2
1337498,2019-02-28,"5:02 PM","California","Oakland","76 gas station  food mart","9755 Edes Ave",37.7364,-122.184,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",28
1333480,2019-02-22,"11:00 PM","Alabama","Birmingham","","1100 block of Carnation Dr",33.6106,-86.6972,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","2",22
1331974,2019-02-21,"6:13 PM","Maryland","Baltimore","","500 block of Bloom St",39.3084,-76.6365,1,4,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",21
1332507,2019-02-21,"11:40 PM","Kentucky","Elizabethtown","T-Mart Convenience Store","600 N Miles St",37.7028,-85.8575,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Spree Shooting (multiple victims, multiple locations)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence
Possession of gun by felon or prohibited person","2019","2",21
1332429,2019-02-21,"4:50 PM","Texas","Houston","","12800 block of Eastbrook Dr",29.792,-95.2116,2,2,0,0,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2019","2",21
1332181,2019-02-20,"9:11 PM","Tennessee","Covington","","529 N College St",35.5711,-89.6484,0,4,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Gang involvement
Possession of gun by felon or prohibited person
Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","2019","2",20
1329144,2019-02-17,"6:15 PM","Texas","Henderson","Oak Manor Apartments","504 S Van Buren St",32.1495,-94.8018,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2019","2",17
1328792,2019-02-17,"3:15 AM","Indiana","Evansville","Sidetrack Tavern","664 E Illinois St",37.9793,-87.5547,0,5,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Possession of gun by felon or prohibited person","2019","2",17
1329075,2019-02-17,"6:43 PM","Louisiana","New Orleans","","Tulane Ave and Elk Pl",29.9547,-90.0749,0,5,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Accidental Shooting
Accidental Shooting - Injury
Stray bullet
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - Bystander shot
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Shootout (where VENN diagram of shooters and victims overlap)
Gang involvement","2019","2",17
1328562,2019-02-16,"2:30 AM","Mississippi","Clinton","","1214 Foxhill Dr",32.3525,-90.3194,4,0,1,0,0,"Shot - Dead (murder, accidental, or suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2019","2",16
1327321,2019-02-15,"1:24 PM","Illinois","Aurora","Henry Pratt Company","641 Archer Ave",41.7564,-88.3327,5,6,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator killed
Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Workplace shooting (disgruntled current or former employee)
LOCKDOWLERT ONLY:  No GV Incident Occurred Onsite
Possession of gun by felon or prohibited person","2019","2",15
1324279,2019-02-11,"5:00 AM","Texas","Livingston","","3628 FM 3126",30.725,-95.0563,4,0,1,0,0,"Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Child Involved Incident
Child killed (not child shooter)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence","2019","2",11
1323448,2019-02-09,"11:00 PM","Virginia","Petersburg","Perry Street Lofts","109 Perry St",37.2248,-77.4083,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",9
1321021,2019-02-06,"10:30 PM","New York","Brooklyn","","1778 Fulton St",40.6791,-73.9284,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","2",6
1321093,2019-02-05,"8:00 PM","Texas","San Antonio","Robins Nest Apartments","538 Hot Wells Blvd",29.368,-98.459,2,2,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Home Invasion - Resident injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",5
1319333,2019-02-04,"5:17 PM","District of Columbia","Washington","","2341 Pennsylvania Ave SE",38.8736,-76.9718,0,5,0,0,1,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",4
1319325,2019-02-04,"3:20 AM","Louisiana","Baton Rouge","","4000 block of Topeka St",30.4856,-91.1611,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",4
1320286,2019-02-03,"11:40 PM","California","Palm Springs","","E Sunny Dunes Rd and El Placer Rd",33.8123,-116.506,4,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Spree Shooting (multiple victims, multiple locations)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","2",3
1318391,2019-02-03,"2:01 AM","Illinois","Chicago","Reynold's Lounge","938 E 75th St",41.7588,-87.6013,2,5,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2019","2",3
1318187,2019-02-01,"","California","San Diego","","6800 block of Springfield St",32.7286,-117.052,0,4,0,0,0,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","2",1
1314253,2019-01-27,"8:40 PM","Alabama","Birmingham","","Avenue O and Warrior Rd",33.4933,-86.8919,0,5,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","1",27
1312391,2019-01-26,"12:30 AM","Georgia","Albany","","300 block of W Roosevelt",31.5815,-84.1548,0,4,0,0,0,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
House party / Block Party / Park Party","2019","1",26
1312463,2019-01-26,"2:00 AM","Indiana","Indianapolis","Brotherman Bar and Tavern","2957 N Sherman Dr",39.8102,-86.1023,0,5,0,0,1,"Shot - Wounded/Injured
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment","2019","1",26
1313291,2019-01-26,"9:15 PM","New Jersey","Newark","","612 Bergen St",40.7231,-74.1992,1,3,0,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","2019","1",26
1312284,2019-01-26,"9:00 AM","Louisiana","Gonzales","","42350 Church Point Rd",30.2405,-90.8929,5,0,0,0,1,"Shot - Dead (murder, accidental, or suicide)
Home Invasion
Home Invasion - Resident killed
Spree Shooting (multiple victims, multiple locations)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Domestic Violence
Criminal act with stolen gun
Gun(s) stolen from owner","2019","1",26
1310775,2019-01-24,"10:17 PM","Pennsylvania","State College","P.J. Harrigan's Bar and Grill","1450 S Atherton St",40.7843,-77.8399,3,1,1,0,0,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Suicide^
Murder/Suicide
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment
Domestic Violence
Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )
Concealed Carry License - Perpetrator","2019","1",24
1310397,2019-01-24,"7:59 PM","Georgia","Rockmart","","319 Williamson St",33.9982,-85.0596,4,1,0,0,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, or suicide)
Spree Shooting (multiple victims, multiple locations)
Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Drug involvement","2019","1",24
